file_name,label,number_label
D:\data\archive\animals_224\gatto\gatto214.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto215.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto216.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto217.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto218.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto219.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto22.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto220.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto221.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto222.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto223.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto224.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto225.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto226.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto227.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto228.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto229.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto23.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto230.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto231.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto232.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto233.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto234.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto235.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto236.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto237.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto238.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto239.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto24.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto240.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto241.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto242.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto243.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto244.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto245.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto246.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto247.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto248.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto249.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto25.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto250.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto251.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto252.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto253.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto254.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto255.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto256.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto257.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto258.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto259.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto26.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto260.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto261.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto262.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto263.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto264.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto265.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto266.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto267.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto268.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto269.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto27.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto270.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto271.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto272.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto273.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto274.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto275.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto276.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto277.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto278.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto279.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto28.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto280.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto281.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto282.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto283.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto284.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto285.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto286.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto287.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto288.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto289.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto29.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto290.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto291.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto292.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto293.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto294.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto295.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto296.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto297.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto298.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto299.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto3.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto30.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto300.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto301.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto302.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto303.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto304.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto305.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto306.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto307.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto308.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto309.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto31.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto310.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto311.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto312.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto313.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto314.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto315.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto316.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto317.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto318.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto319.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto32.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto320.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto321.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto322.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto323.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto324.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto325.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto326.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto327.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto328.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto329.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto33.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto330.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto331.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto332.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto333.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto334.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto335.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto336.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto337.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto338.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto339.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto34.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto340.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto341.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto342.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto343.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto344.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto345.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto346.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto347.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto348.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto349.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto35.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto350.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto351.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto352.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto353.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto354.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto355.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto356.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto357.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto358.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto359.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto36.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto360.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto361.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto362.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto363.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto364.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto365.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto366.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto367.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto368.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto369.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto37.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto370.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto371.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto372.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto373.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto374.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto375.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto376.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto377.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto378.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto379.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto38.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto380.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto381.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto382.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto383.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto384.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto385.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto386.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto387.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto388.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto389.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto39.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto390.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto391.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto392.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto393.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto394.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto395.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto396.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto397.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto398.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto399.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto4.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto40.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto400.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto401.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto402.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto403.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto404.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto405.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto406.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto407.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto408.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto409.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto41.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto410.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto411.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto412.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto413.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto414.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto415.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto416.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto417.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto418.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto419.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto42.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto420.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto421.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto422.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto423.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto424.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto425.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto426.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto427.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto428.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto429.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto43.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto430.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto431.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto432.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto433.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto434.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto435.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto436.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto437.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto438.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto439.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto44.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto440.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto441.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto442.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto443.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto444.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto445.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto446.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto447.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto448.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto449.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto45.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto450.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto451.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto452.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto453.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto454.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto455.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto456.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto457.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto458.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto459.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto46.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto460.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto461.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto462.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto463.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto464.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto465.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto466.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto467.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto468.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto469.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto47.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto470.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto471.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto472.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto473.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto474.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto475.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto476.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto477.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto478.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto479.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto48.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto480.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto481.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto482.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto483.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto484.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto485.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto486.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto487.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto488.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto489.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto49.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto490.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto491.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto492.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto493.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto494.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto495.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto496.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto497.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto498.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto499.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto5.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto50.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto500.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto501.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto502.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto503.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto504.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto505.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto506.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto507.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto508.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto509.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto51.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto510.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto511.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto512.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto513.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto514.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto515.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto516.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto517.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto518.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto519.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto52.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto520.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto521.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto522.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto523.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto524.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto525.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto526.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto527.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto528.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto529.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto53.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto530.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto531.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto532.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto533.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto534.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto535.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto536.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto537.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto538.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto539.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto54.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto540.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto541.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto542.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto543.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto544.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto545.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto546.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto547.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto548.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto549.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto55.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto550.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto551.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto552.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto553.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto554.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto555.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto556.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto557.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto558.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto559.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto56.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto560.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto561.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto562.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto563.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto564.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto565.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto566.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto567.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto568.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto569.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto57.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto570.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto571.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto572.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto573.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto574.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto575.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto576.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto577.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto578.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto579.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto58.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto580.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto581.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto582.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto583.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto584.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto585.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto586.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto587.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto588.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto589.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto59.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto590.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto591.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto592.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto593.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto594.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto595.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto596.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto597.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto598.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto599.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto6.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto60.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto600.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto601.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto602.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto603.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto604.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto605.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto606.jpg,gatto,5
D:\data\archive\animals_224\gatto\gatto607.jpg,gatto,5
